연번,자치구,ID,정류소명,주소,행정동명,위도,경도
1376,북구,4527,유동사거리(엔씨백화점),광주광역시 북구 유동 120-2,북구 유동 ,35.1593106954374,126.906474745646
1377,북구,4528,천교(양동시장),광주광역시 북구 누문동 316,북구 누문동,35.1540438437227,126.907615031701
1378,북구,4529,광주역(동)(순복음교회),광주광역시 북구 중흥동 700-11,북구 중흥동,35.1638500150623,126.909662867491
1379,북구,4531,삼성콜센터(중흥시장),광주광역시 북구 중흥동 701-12,북구 중흥동,35.1633039260093,126.908999303355
1380,북구,4532,중흥초교(광주역),광주광역시 북구 중흥동 740-2,북구 중흥동,35.161020376974,126.910266485576
1381,북구,4533,중흥초교(중흥1동주민센터),광주광역시 북구 중흥동 740-2,북구 중흥동,35.161020376974,126.910266485576
1382,북구,4534,유동사거리(수창초교후문),광주광역시 북구 유동 106-4,북구 유동 ,35.1597691333208,126.906483220986
1383,북구,4536,중흥1동행정복지센터(대인광장(동)),광주광역시 북구 중흥동 655-19,북구 중흥동,35.1613882783672,126.914456904123
1384,북구,4537,중흥시장(대인광장(북)),광주광역시 북구 중흥동 711-6,북구 중흥동,35.1606378083876,126.910102049053
1385,북구,4538,중흥시장(광주역(동)),광주광역시 북구 중흥동 740-2,북구 중흥동,35.161020376974,126.910266485576
1386,북구,4539,엔씨백화점(광주역),광주광역시 북구 중흥동 740-2,북구 중흥동,35.161020376974,126.910266485576
1387,북구,4540,광주역육교(해광맨션),광주광역시 북구 중흥동 378-6,북구 중흥동,35.1712757114548,126.911546033435
1388,북구,4541,광주역육교(전남대사거리(동)),광주광역시 북구 중흥동 378-6,북구 중흥동,35.1712757114548,126.911546033435
1389,북구,4542,동부교육청(향토문화거리입구),광주광역시 북구 중흥동 376-7,북구 중흥동,35.1683094432734,126.913179965274
1390,북구,4543,동부교육청(중흥2동주민센터),광주광역시 북구 중흥동 808-1,북구 중흥동,35.1675339813471,126.913651471987
1391,북구,4544,북구보건소(전남대후문(북)),광주광역시 북구 중흥동 378-1,북구 중흥동,35.171261270418,126.90659696133
1392,북구,4545,북구보건소(중흥2동주민센터),광주광역시 북구 용봉동 1114-7,북구 용봉동,35.1730134308064,126.910309734479
1393,북구,4546,중흥2동행정복지센터(동부교육청),광주광역시 북구 중흥동 326-23,북구 중흥동,35.1696243408201,126.907926174238
1394,북구,4547,중흥2동행정복지센터(북구보건소),광주광역시 북구 중흥동 378-1,북구 중흥동,35.171261270418,126.90659696133
1395,북구,4549,중흥삼거리(효동초교입구),광주광역시 북구 중흥동 378-6,북구 중흥동,35.1712757114548,126.911546033435
1396,북구,4550,북구차량등록민원실(북구청),광주광역시 북구 중흥동 378-6,북구 중흥동,35.1712757114548,126.911546033435
1397,북구,4551,효동초교입구(북구차량등록민원실),광주광역시 북구 중흥동 378-6,북구 중흥동,35.1712757114548,126.911546033435
1398,북구,4552,효동초교입구(광주역육교),광주광역시 북구 중흥동 356-46,북구 중흥동,35.1707338130628,126.911173506388
1399,북구,4553,북구청(북구보건소),광주광역시 북구 중흥동 5,북구 중흥동,35.1737376951689,126.918373721649
1400,북구,4554,북구청(평화맨션),광주광역시 북구 중흥동 5,북구 중흥동,35.1737376951689,126.918373721649
1401,북구,4555,향토문화거리입구(서방시장(남)),광주광역시 북구 우산동 561-1,북구 우산동,35.1663232741681,126.919538940176
1402,북구,4556,동부시장(북구청),광주광역시 북구 중흥동 5,북구 중흥동,35.1737376951689,126.918373721649
1403,북구,4557,동부시장(말바우시장(서)),광주광역시 북구 중흥동 5,북구 중흥동,35.1737376951689,126.918373721649
1404,북구,4558,전대동창회관(서방시장(남)),광주광역시 북구 중흥동 745-1,북구 중흥동,35.1660770034075,126.91374653221
1405,북구,4559,전대동창회관(중흥삼거리(남)),광주광역시 북구 중흥동 807-2,북구 중흥동,35.1656328445357,126.915710803601
1406,북구,4561,교육대(서방시장(남)),광주광역시 북구 풍향동 595-1,북구 풍향동,35.1647159927935,126.920115684459
1407,북구,4562,교대금호어울림(풍향시장),광주광역시 북구 풍향동 812,북구 풍향동,35.1638588091774,126.930353297795
1408,북구,4563,교대금호어울림(두암주공입구),광주광역시 북구 풍향동 18-3,북구 풍향동,35.1642514456568,126.930833285868
1409,북구,4564,동강대(말바우시장(서)),광주광역시 북구 풍향동 494-5,북구 풍향동,35.1689636605207,126.920552144456
1410,북구,4565,서방사거리(해광맨션),광주광역시 북구 우산동 561-1,북구 우산동,35.1663232741681,126.919538940176
1411,북구,4566,서방시장(남)(동강대),광주광역시 북구 풍향동 595-1,북구 풍향동,35.1647159927935,126.920115684459
1412,북구,4567,풍향삼거리(교육대),광주광역시 북구 풍향동 595-1,북구 풍향동,35.1647159927935,126.920115684459
1413,북구,4570,풍향시장(기산복합상가),광주광역시 북구 풍향동 595-2,북구 풍향동,35.1619113813347,126.929501904455
1414,북구,4571,평촌(닭뫼),광주광역시 북구 충효동 170-6,북구 충효동,35.1786487414503,127.009463788113
1415,북구,4572,광주공고(공간아파트),광주광역시 북구 매곡동 474-7,북구 매곡동,35.1881888503154,126.897056929517
1416,북구,4573,양산택지사거리(광주은행양산동지점),광주광역시 북구 양산동 1118,북구 양산동,35.2107838863677,126.877057743203
1417,북구,4574,양산택지사거리(양산호반2차),광주광역시 북구 양산동 1118,북구 양산동,35.2107838863677,126.877057743203
1418,북구,4575,각화중(보광사),광주광역시 북구 각화동 224-2,북구 각화동,35.1818259814352,126.937383309786
1419,북구,4576,각화중(각화초교),광주광역시 북구 각화동 224-2,북구 각화동,35.1818259814352,126.937383309786
1420,북구,4578,일곡대림2차아파트(유격훈련장),광주광역시 북구 일곡동 933-1,북구 일곡동,35.2099398334083,126.9012478378
1421,북구,4579,일곡대림2차아파트(일신초교),광주광역시 북구 일곡동 933-1,북구 일곡동,35.2099398334083,126.9012478378
1422,북구,4580,일곡삼호아파트(서일초교),광주광역시 북구 일곡동 933-1,북구 일곡동,35.2099398334083,126.9012478378
1423,북구,4581,일곡삼호아파트(교통연수원입구),광주광역시 북구 일곡동 933-1,북구 일곡동,35.2099398334083,126.9012478378
1424,북구,4582,북광주수협(서림초교입구),광주광역시 북구 신안동 156-1,북구 신안동,35.1651819800039,126.901709197361
1425,북구,4583,용봉동성당(용봉현대3차아파트),광주광역시 북구 용봉동 1444,북구 용봉동,35.1807938440499,126.895460426547
1426,북구,4584,용봉동성당(유창아파트),광주광역시 북구 용봉동 1365-7,북구 용봉동,35.1794932333527,126.89509684233
1427,북구,4585,서림초교입구(그린파크),광주광역시 북구 임동 57-8,북구 임동 ,,
1428,북구,4586,롯데백화점(북)(금남로5가역),광주광역시 북구 북동 42-6,북구 북동 ,35.1548548698378,126.911085188844
1429,북구,4587,용산마을(신용마을),광주광역시 북구 용전동 1041-5,북구 용전동,35.2446209868965,126.886195763087
1430,북구,4588,용산마을(용산교(북구)),광주광역시 북구 용전동 1041-29,북구 용전동,35.2441658873153,126.88637724581
1431,북구,4589,동림삼익아파트,광주광역시 북구 동림동 236,북구 동림동,35.1770286924884,126.864280673521
1432,북구,4591,구시청사거리(중흥1동주민센터),광주광역시 북구 중흥동 724-3,북구 중흥동,35.1638855973169,126.91498894233
1433,북구,4592,도선사입구(보광사),광주광역시 북구 문흥동 산 6-3,북구 문흥동,35.1954400134249,126.935934310575
1434,북구,4593,청풍수련장(등촌),광주광역시 북구 청풍동 475-1,북구 청풍동,35.1725434224276,126.963854995747
1435,북구,4594,청풍수련장(4수원지),광주광역시 북구 청풍동 475-1,북구 청풍동,35.1725434224276,126.963854995747
1436,북구,4595,영락공원2단지(영락공원),광주광역시 북구 효령동 93-5,북구 효령동,35.2300214173598,126.92011598601
1437,북구,4596,영락공원2단지(효령동),광주광역시 북구 효령동 93-5,북구 효령동,35.2300214173598,126.92011598601
1438,북구,4597,비엔날레전시관(용봉현대3차아파트),광주광역시 북구 용봉동 852-9,북구 용봉동,35.1825823447215,126.891096056222
1439,북구,4598,용전(지산입구),광주광역시 북구 용전동 807-2,북구 용전동,35.2384526404555,126.895933391704
1440,북구,4601,구신한포토닉스(산업인력공단사거리),광주광역시 북구 대촌동 962,북구 대촌동,35.2291973480153,126.858074643111
1441,북구,4602,구신한포토닉스(정부광주지방합동청사입구),광주광역시 북구 오룡동 1119,북구 오룡동,35.225458489469,126.855053598718
1442,북구,4603,효령노인복지타운(영락공원입구),광주광역시 북구 효령동 476-1,북구 효령동,35.24065256378,126.912201596326
1443,북구,4604,효령동(영락공원2단지),광주광역시 북구 효령동 104-1,북구 효령동,35.2408185154292,126.916945982098
1444,북구,4605,효령동(영락공원입구),광주광역시 북구 효령동 104-1,북구 효령동,35.2408185154292,126.916945982098
1445,북구,4607,보광사(도선사),광주광역시 북구 각화동 424-3,북구 각화동,35.1922936952009,126.936523006444
1446,북구,4608,일곡현대3차아파트(유격훈련장),광주광역시 북구 일곡동 933-1,북구 일곡동,35.2099398334083,126.9012478378
1447,북구,4609,일곡현대3차아파트(일곡대림2차아파트),광주광역시 북구 일곡동 933-1,북구 일곡동,35.2099398334083,126.9012478378
1448,북구,4610,양지마을(향토음식박물관),광주광역시 북구 일곡동 758-1,북구 일곡동,35.2045154424408,126.881495125609
1449,북구,4611,양지마을(양지초교),광주광역시 북구 일곡동 758-1,북구 일곡동,35.2045154424408,126.881495125609
1450,북구,4612,첨단휴먼시아(신용초등학교),광주광역시 북구 신용동 668,북구 신용동,35.2104823613718,126.864374057963
1451,북구,4613,첨단휴먼시아(보훈병원후문),광주광역시 북구 신용동 668,북구 신용동,35.2104823613718,126.864374057963
1452,북구,4614,신용초등학교(빛고을고입구),광주광역시 북구 신용동 668,북구 신용동,35.2104823613718,126.864374057963
